Id,Name,Country,City,Latitude,Longitude,Address
2164660000000.0,Op ra Marigny,FR,Paris,48.871723,2.3235377,"11 Rue de l'Arcade, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2181840000000.0,Mercure Paris Opera Grands Boulevards,FR,Paris,48.8740668,2.3502172,"40 Rue des Petites Écuries, 75010 Paris, France, Paris, Île-de-France 75010, FRA"
2216200000000.0,Mercure Paris Centre Tour Eiffel,FR,Paris,48.8548641,2.2923181,"27 Rue de la Fédération, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
2259150000000.0,H tel Le M,FR,Paris,48.8397623,2.3235324,"20B Rue de la Gaîté, 75014 Paris, France, Paris, Île-de-France 75014, FRA"
2276330000000.0,H tel Balzac,FR,Paris,48.8732785,2.3004174,"6 Rue Balzac, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2284920000000.0,Le Relais Madeleine,FR,Paris,48.870961,2.3267678,"11 Rue Godot de Mauroy, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2310690000000.0,Ibis Styles Paris Gare Saint Lazare,FR,Paris,48.8796596,2.3209155,"9 Rue de Constantinople, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2319280000000.0,H tel Thoumieux,FR,Paris,48.8595985,2.3088076,"2B Rue de la Comète, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
2336460000000.0,Mercure Paris Montparnasse Raspail,FR,Paris,48.8412131,2.3302954,"207 Boulevard Raspail, 75014 Paris, France, Paris, Île-de-France 75014, FRA"
2336460000000.0,K K H tel Cayr Saint Germain des Pr s,FR,Paris,48.8553117,2.3254628,"4 Boulevard Raspail, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
2345050000000.0,Splendid Etoile,FR,Paris,48.874707,2.2936761,"11 Rue de Tilsitt, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2353640000000.0,H tel des Champs Elys es,FR,Paris,48.8722884,2.3090359,"2 Rue d'Artois, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
