Id,Name,Country,City,Latitude,Longitude,Address
1735170000000.0,Hotel Square,FR,Paris,48.851589,2.2777274,"3 Rue de Boulainvilliers, 75016 Paris, France, Paris, Île-de-France 75016, FRA"
1778120000000.0,Kube Hotel Ice Bar,FR,Paris,48.88657,2.3588332,"3 Passage Ruelle, 75018 Paris, France, Paris, Île-de-France 75018, FRA"
1812480000000.0,H tel Regina,FR,Paris,48.8637503,2.3320406,"Place des Pyramides, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
1838250000000.0,Pullman Paris Centre Bercy,FR,Paris,48.8315204,2.3870797,"3 Rue de Libourne, 75012 Paris, France, Paris, Île-de-France 75012, FRA"
1864020000000.0,Hotel Les Bulles De Paris,FR,Paris,48.849147,2.3471935,"32 Rue des Écoles, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
1881200000000.0,Hotel du Petit Moulin,FR,Paris,48.8615843,2.3620652,"31 Rue de Poitou, 75003 Paris, France, Paris, Île-de-France 75003, FRA"
1924150000000.0,Hotel Cambon,FR,Paris,48.866435,2.3251076,"3 Rue de Hanovre, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
1941330000000.0,Best Western Premier Op ra Li ge,FR,Paris,48.8795947,2.3280695,"9 Rue de Liège, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
1949920000000.0,Hotel Le petit Paris,FR,Paris,48.8452789,2.342295,"214 Rue Saint-Jacques, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
1975680000000.0,1K Hotel,FR,Paris,48.8639318,2.3658744,"13 Boulevard du Temple, 75003 Paris, France, Paris, Île-de-France 75003, FRA"
1984270000000.0,L Edmond H tel,FR,Paris,48.8823111,2.3132374,"22 Avenue de Villiers, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2087350000000.0,Amarante Beau Manoir,FR,Paris,48.870994,2.3235329,"6 Passage de la Madeleine, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2104530000000.0,H tel Brighton Esprit de France,FR,Paris,48.8649306,2.3290844,"218 Rue de Rivoli, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2138890000000.0,Melia Paris Vendome,FR,Paris,48.8668228,2.3257729,"8 Rue Cambon, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2173250000000.0,Westside Arc de Triomphe Hotel,FR,Paris,48.8811741,2.2948337,"36 Rue Pierre Demours, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2181840000000.0,L Empire Paris,FR,Paris,48.8607764,2.3427564,"50 Rue de l'Arbre-Sec, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2190430000000.0,H tel Recamier,FR,Paris,48.8503493,2.3344305,"3B Place Saint-Sulpice, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
2199020000000.0,Hotel Verneuil Saint Germain,FR,Paris,48.8573706,2.3314669,"8 Rue de Verneuil, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
2207610000000.0,Pershing Hall,FR,Paris,48.8691325,2.3021659,"49 Rue Pierre Charron, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2241970000000.0,H tel de la Bourdonnais,FR,Paris,48.8550466,2.304583,"111 Avenue de la Bourdonnais, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
2250560000000.0,Vice Versa,FR,Paris,48.8363819,2.2897793,"213 Rue de la Croix-Nivert, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
2259150000000.0,Hotel Le 10 BIS,FR,Paris,48.8780363,2.2864907,"10B Rue du Débarcadère, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2267740000000.0,Saint James Albany Paris Hotel Spa,FR,Paris,48.8642689,2.3308179,"202 Rue de Rivoli, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2284920000000.0,Best Western Premier Op ra Faubourg Ex Hotel Jules,FR,Paris,48.8753359,2.3414617,"49 Rue La Fayette, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2345050000000.0,Victoria Palace Hotel,FR,Paris,48.8457587,2.3243071,"6 Rue Blaise-Desgoffe, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
2370820000000.0,H tel du Minist re,FR,Paris,48.8712877,2.3191903,"31 Rue de Surène, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2405180000000.0,H tel R de Paris Boutique Hotel,FR,Paris,48.8799239,2.3288332,"41 Rue de Clichy, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2422360000000.0,Goralska R sidences H tel Paris Bastille,FR,Paris,48.8482842,2.3657251,"7 Boulevard Bourdon, 75004 Paris, France, Paris, Île-de-France 75004, FRA"
2430950000000.0,H tel De Buci by MH,FR,Paris,48.8538752,2.3366123,"24 Rue de Buci, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
2491080000000.0,MARQUIS Faubourg St Honor Relais Ch teaux,FR,Paris,48.8698184,2.3208729,"8 Rue d'Anjou, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2499670000000.0,H tel Bourgogne Montana by MH,FR,Paris,48.8601927,2.318423,"1 Rue de Bourgogne, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
2508260000000.0,H tel Mansart Esprit de France,FR,Paris,48.8684776,2.3298238,"5 Rue des Capucines, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2516850000000.0,Grand Hotel Saint Michel,FR,Paris,48.8478399,2.342254,"19 Rue Cujas, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
2525440000000.0,Le M ridien Etoile,FR,Paris,48.8794646,2.2849548,"81 Boulevard Gouvion-Saint-Cyr, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2542620000000.0,Paris Marriott Opera Ambassador Hotel,FR,Paris,48.8728351,2.3362507,"22 Boulevard Haussmann, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2559800000000.0,Mercure Paris Champs Elys es,FR,Paris,48.8699731,2.2909401,"51 Rue Lauriston, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
2568390000000.0,Le Parisis Paris Tour Eiffel,FR,Paris,48.8494851,2.2955063,"100 Boulevard de Grenelle, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
2594160000000.0,Le Marcel,FR,Paris,48.8761376,2.3572681,"11 Rue du 8 Mai 1945, 75010 Paris, France, Paris, Île-de-France 75010, FRA"
2602750000000.0,Novotel Paris 17,FR,Paris,48.8920485,2.3023791,"25 Boulevard du Fort de Vaux, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2628520000000.0,Mercure Paris Bercy Biblioth que,FR,Paris,48.8370334,2.372322,"14 Boulevard Vincent Auriol, 75013 Paris, France, Paris, Île-de-France 75013, FRA"
2645700000000.0,Hotel Les Rives de Notre Dame,FR,Paris,48.8532269,2.3457159,"2 Rue Xavier Privas, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
2680060000000.0,Drawing Hotel,FR,Paris,48.8644382,2.3359148,"17 Rue de Richelieu, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2688650000000.0,H tel Horset Op ra Best Western Premier Collection,FR,Paris,48.8691686,2.3337818,"20 Rue d'Antin, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
2723010000000.0,Villa Beaumarchais,FR,Paris,48.8589516,2.3670407,"3 Rue des Arquebusiers, 75003 Paris, France, Paris, Île-de-France 75003, FRA"
2731600000000.0,H tel Jos phine by Happyculture,FR,Paris,48.8823141,2.3316688,"2 Rue de Calais, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2765960000000.0,Best Western Bretagne Montparnasse,FR,Paris,48.8354314,2.321142,"2 Passage des Arts, 75014 Paris, France, Paris, Île-de-France 75014, FRA"
2774550000000.0,Les Plumes Hotel,FR,Paris,48.8766269,2.3432886,"10 Rue Lamartine, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2783140000000.0,H tel Lancaster Paris Champs Elys es,FR,Paris,48.8723438,2.3033378,"7 Rue de Berri, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2800320000000.0,Renaissance Paris Vendome Hotel,FR,Paris,48.8654532,2.3295231,"4 Rue du Mont-Thabor, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2860450000000.0,Mercure Paris Terminus Nord,FR,Paris,48.8794843,2.3556545,"37 Rue de Saint-Quentin, 75010 Paris, France, Paris, Île-de-France 75010, FRA"
2937760000000.0,Hotel Opera Cadet,FR,Paris,48.8754371,2.3434586,"24 Rue Cadet, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2946350000000.0,H tel De Vend me,FR,Paris,48.8668564,2.3286339,"1 Place Vendôme, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
