Id,Name,Country,City,Latitude,Longitude,Address
2113120000000.0,Le 123 Elysees Astotel,FR,Paris,48.8730823,2.309659,"123 Rue du Faubourg Saint-Honoré, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2156070000000.0,Hotel Chavanel,FR,Paris,48.8721692,2.3262681,"22 Rue Tronchet, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2156070000000.0,AC Hotel Paris Porte Maillot by Marriott,FR,Paris,48.8820046,2.2818538,"8 Rue Gustave Charpentier, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2164660000000.0,Select Hotel,FR,Paris,48.8483053,2.3425596,"2 Rue Victor Cousin, 75005 Paris, France, Paris, Île-de-France 75005, FRA"
2164660000000.0,Hotel Le Sainte Beuve,FR,Paris,48.8438998,2.3294858,"9 Rue Sainte-Beuve, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
2173250000000.0,H tel Bel Ami,FR,Paris,48.8550298,2.3332104,"7 Rue Saint-Benoît, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
2181840000000.0,Renaissance Paris Arc de Triomphe Hotel,FR,Paris,48.8772093,2.2968266,"39 Avenue de Wagram, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2181840000000.0,Hotel Eug ne en Ville,FR,Paris,48.8750119,2.3416769,"6 Rue Buffault, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
2190430000000.0,Le Belmont Champs Elys es,FR,Paris,48.8691984,2.2979052,"30 Rue de Bassano, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
2199020000000.0,Hotel De Vigny,FR,Paris,48.8738672,2.3005894,"11B Rue Balzac, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2233380000000.0,Le Saint Hotel Paris,FR,Paris,48.8565421,2.3303504,"3 Rue du Pré aux Clercs, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
2259150000000.0,Le Pavillon des Lettres,FR,Paris,48.8713699,2.3181191,"12 Rue des Saussaies, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
2267740000000.0,Balmoral Champs Elys es,FR,Paris,48.8759855,2.293938,"6 Rue du Général Lanrezac, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
2276330000000.0,Le Pradey,FR,Paris,48.8645309,2.3315532,"7 Rue Saint-Roch, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
2284920000000.0,Le Senat,FR,Paris,48.8491427,2.3397118,"10 Rue de Vaugirard, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
