Id,Name,Country,City,Latitude,Longitude,Address
1717990000000.0,Acta Atrium Palace,ES,Barcelona,41.390913,2.1706981,"Gran Via de les Corts Catalanes, 656, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP"
1769530000000.0,Sansi Pedralbes,ES,Barcelona,41.39367,2.1115418,"Avinguda de Pearson, 1, 08034 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08034, ESP"
1855430000000.0,Crowne Plaza Barcelona Fira Center,ES,Barcelona,41.3725246,2.1540788,"Avinguda de Rius i Taulet, 3, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP"
1881200000000.0,Exe Laietana Palace,ES,Barcelona,41.3833541,2.1794038,"Via Laietana, 17, 08003 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08003, ESP"
1915560000000.0,U232 Hotel,ES,Barcelona,41.3895237,2.1490307,"Carrer del Comte d'Urgell, 230, 08036 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08036, ESP"
1992860000000.0,Alma Barcelona GL,ES,Barcelona,41.3945074,2.1632659,"Carrer de Mallorca, 269, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP"
2027220000000.0,Eurostars Cristal Palace,ES,Barcelona,41.3897945,2.1660575,"Carrer de la Diputació, 257, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP"
2027220000000.0,The Level at Melia Barcelona Sky,ES,Barcelona,41.406146,2.2008636,"Carrer de Lope de Vega, 141, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP"
2113120000000.0,ABaC Restaurant Hotel Barcelona GL Monumento,ES,Barcelona,41.4106944,2.136294,"08022 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08022, ESP"
2207610000000.0,TWO Hotel Barcelona by Axel 4 Sup Adults Only,ES,Barcelona,41.37913,2.1561186,"Carrer de Calàbria, 90, 08015 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08015, ESP"
2276330000000.0,Hotel Espa a Ramblas,ES,Barcelona,41.3799209,2.1728181,"Carrer de Sant Pau, 11, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP"
2293510000000.0,Hotel DO Pla a Reial G L,ES,Barcelona,41.3799929,2.1748256,"Plaça Reial, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
2302100000000.0,Room Mate Gerard,ES,Barcelona,41.3919114,2.1765438,"Carrer d'Ausiàs March, 42, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP"
