Id,Name,Country,City,Latitude,Longitude,Address
1726580000000.0,Hotel Galileo,IT,Milan,45.4642651,9.1960569,"Corso Europa, 9, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
1752350000000.0,Andreola Central Hotel,IT,Milan,45.4836517,9.2078581,"Via Luigi Settembrini, 37, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1778120000000.0,Atahotel Contessa Jolanda,IT,Milan,45.4984161,9.1904375,"Via Gioacchino Murat, 17, 20159 Milano MI, Italia, Milano, Lombardia 20159, ITA"
1786710000000.0,Starhotels Ritz,IT,Milan,45.4779041,9.2094965,"Via Lazzaro Spallanzani, 40, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA"
1898380000000.0,Mercure Milano Regency,IT,Milan,45.4897688,9.1549451,"Via Giuseppe Edoardo Arimondi, 12, 20155 Milano MI, Italia, Milano, Lombardia 20155, ITA"
1932740000000.0,Four Points Sheraton Milan Center,IT,Milan,45.4851889,9.198015,"Via Emilio Cornalia, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1984270000000.0,Grand Visconti Palace,IT,Milan,45.4471408,9.2070051,"Viale Isonzo, 14A, 20135 Milano MI, Italia, Milano, Lombardia 20135, ITA"
2035810000000.0,Carlyle Brera Hotel,IT,Milan,45.4769923,9.1844899,"Corso Giuseppe Garibaldi, 84, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
2104530000000.0,Hilton Milan,IT,Milan,45.4862032,9.200322,"Via Luigi Galvani, 12, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
2156070000000.0,Hotel Dieci,IT,Milan,45.4738012,9.2239702,"Largo Rio De Janeiro, 10, 20133 Milano MI, Italia, Milano, Lombardia 20133, ITA"
2284920000000.0,Mokinba Hotels Montebianco,IT,Milan,45.4788051,9.1446276,"Via Monte Rosa, 90, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA"
2362230000000.0,Camperio House Suites Apartments,IT,Milan,45.466598,9.183064,"Via Manfredo Camperio, 9, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA"
2379410000000.0,Rosa Grand Milano Starhotels Collezione,IT,Milan,45.4638223,9.1940273,"Piazza Fontana, 3, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
2413770000000.0,Hilton Garden Inn Milan North,IT,Milan,45.5161671,9.2272778,"Via Lucio Giunio Columella, 36, 20128 Milano MI, Italia, Milano, Lombardia 20128, ITA"
2473900000000.0,Antica Locanda Dei Mercanti,IT,Milan,45.467298,9.1846982,"Via San Tomaso, 6, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
2611340000000.0,NH Milano Touring,IT,Milan,45.4769167,9.196665,"Via Ugo Iginio Tarchetti, 2, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
2654290000000.0,Best Western Hotel Astoria,IT,Milan,45.4725167,9.1439198,"Viale Murillo, 9, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA"
2740190000000.0,Palazzo Parigi Hotel Grand Spa Milano,IT,Milan,45.473348,9.1910733,"Corso di Porta Nuova, 1, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
3023660000000.0,Hotel Mercure Milano Centro,IT,Milan,45.4747809,9.2059385,"Piazza Guglielmo Oberdan, 12, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA"
3032250000000.0,Best Western Hotel Ascot,IT,Milan,45.4580137,9.1913676,"Via Lentasio, 7, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
3040840000000.0,Best Western Antares Hotel Concorde,IT,Milan,45.502453,9.2218364,"Viale Monza, 132, 20127 Milano MI, Italia, Milano, Lombardia 20127, ITA"
3066610000000.0,Hotel degli Arcimboldi,IT,Milan,45.5257221,9.2150033,"Viale Sarca, 20126 Milano MI, Italia, Milano, Lombardia 20126, ITA"
3092380000000.0,LHP Hotel Napoleon,IT,Milan,45.4802415,9.2131919,"Via Federico Ozanam, 12, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA"
3126740000000.0,Klima Hotel Milano Fiere,IT,Milan,45.5147974,9.116606,"Via Venezia Giulia, 8, 20157 Milano MI, Italia, Milano, Lombardia 20157, ITA"
3161100000000.0,Hotel Vittoria,IT,Milan,45.463135,9.2102,"Via Pietro Calvi, 34, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA"
3169690000000.0,Colombia,IT,Milan,45.4829817,9.2041911,"Via Roberto Lepetit, 15, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
3324300000000.0,Milan Marriott Hotel,IT,Milan,45.4611287,9.1542675,"Via George Washington, 66, 20146 Milano MI, Italia, Milano, Lombardia 20146, ITA"
3375840000000.0,Boscolo Milano Autograph Collection,IT,Milan,45.46676,9.194293,"Corso Giacomo Matteotti, 4, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
3384430000000.0,Hotel Lloyd,IT,Milan,45.4580781,9.1924205,"Corso di Porta Romana, 48, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
3393020000000.0,Art Hotel Navigli,IT,Milan,45.4501306,9.1696481,"Via Angelo Carlo Fumagalli, 4, 20143 Milano MI, Italia, Milano, Lombardia 20143, ITA"
1717990000000.0,UNA Hotel Century,IT,Milan,45.4841371,9.2001623,"Via Fabio Filzi, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1752350000000.0,Hotel Portello Gruppo Minihotel,IT,Milan,45.4802503,9.1494925,"Via Guglielmo Silva, 12, 20149 Milano MI, Italia, Milano, Lombardia 20149, ITA"
1812480000000.0,Hotel Silver,IT,Milan,45.4589731,9.0687506,"Via Riccardo Lombardi, 9, 20153 Milano MI, Italia, Milano, Lombardia 20153, ITA"
1898380000000.0,Hotel Lombardia,IT,Milan,45.4872511,9.2237385,"Viale Lombardia, 74, 20131 Milano MI, Italia, Milano, Lombardia 20131, ITA"
2121710000000.0,UNA Hotel Scandinavia,IT,Milan,45.4859983,9.1637603,"Via Losanna, 20, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA"
2138890000000.0,Hotel Principe Di Savoia,IT,Milan,45.479888,9.1962982,"Via Galileo Galilei, 10, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
2181840000000.0,Hotel Carrobbio,IT,Milan,45.4606597,9.1810947,"Via Medici, 3, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA"
2405180000000.0,DoubleTree By Hilton Milan,IT,Milan,45.5005657,9.1383663,"Via Ludovico di Breme, 60, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA"
2413770000000.0,Bianca Maria Palace Hotel,IT,Milan,45.4635445,9.2068649,"Viale Bianca Maria, 4, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA"
2499670000000.0,Hotel D Este,IT,Milan,45.4510397,9.1920911,"Viale Bligny, 23, 20136 Milano MI, Italia, Milano, Lombardia 20136, ITA"
2516850000000.0,Hotel Liberty,IT,Milan,45.4508673,9.1948659,"Viale Bligny, 56, 20136 Milano MI, Italia, Milano, Lombardia 20136, ITA"
2680060000000.0,Hotel VIU Milan,IT,Milan,45.488764,9.183057,"Via Ugo Bassi, 1A, 20159 Milano MI, Italia, Milano, Lombardia 20159, ITA"
2680060000000.0,Starhotels Echo,IT,Milan,45.4847398,9.2072916,"Via Mauro Macchi, 45, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
2783140000000.0,Hotel Da Vinci,IT,Milan,45.5331372,9.1711019,"Via Senigallia, 6, 20161 Milano MI, Italia, Milano, Lombardia 20161, ITA"
2826090000000.0,Ca Bianca Hotel Corte Del Naviglio,IT,Milan,45.443502,9.1377081,"Via Lodovico il Moro, 115, 20143 Milano MI, Italia, Milano, Lombardia 20143, ITA"
2929170000000.0,UNA Hotel Cusani,IT,Milan,45.4684251,9.1834161,"Via Cusani, 13, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
2997890000000.0,NH Milano Palazzo Moscova,IT,Milan,45.480968,9.189977,"Viale Monte Grappa, 12A, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
3015070000000.0,Antares Hotel Rubens,IT,Milan,45.4670579,9.1427822,"Via Pietro Rubens, 21, 20148 Milano MI, Italia, Milano, Lombardia 20148, ITA"
3032250000000.0,Best Western Madison Hotel,IT,Milan,45.4881471,9.2016609,"Via Privata Leopoldo Gasparotto, 8, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
3049430000000.0,Hotel Mozart,IT,Milan,45.4834133,9.1666361,"Piazza Gerusalemme, 6, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA"
3169690000000.0,Novotel Milano Nord Ca Granda,IT,Milan,45.506502,9.1965192,"Via Angelo De Gasperis, 20162 Milano MI, Italia, Milano, Lombardia 20162, ITA"
3324300000000.0,Hotel Capitol Milano,IT,Milan,45.4661781,9.1588367,"Via Domenico Cimarosa, 6, 20144 Milano MI, Italia, Milano, Lombardia 20144, ITA"
3393020000000.0,Hotel Magna Pars Small Luxury Hotels of the World,IT,Milan,45.4524879,9.1669784,"Via Vincenzo Forcella, 6, 20144 Milano MI, Italia, Milano, Lombardia 20144, ITA"
3401610000000.0,Hotel Spadari Al Duomo,IT,Milan,45.463579,9.1869092,"Via Spadari, 11, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA"
