Id,Name,Country,City,Latitude,Longitude,Address
2542620000000.0,Ibis Styles Milano Palmanova,IT,Milan,45.5045259,9.246461,"Via Palmanova, 153/1, 20132 Milano MI, Italia, Milano, Lombardia 20132, ITA"
2551210000000.0,STRAF a Member of Design Hotels,IT,Milan,45.465237,9.191247,"Via San Raffaele, 3, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
2568390000000.0,IH Hotels Milano Gioia,IT,Milan,45.49952,9.206138,"Via della Giustizia, 10D, 20125 Milano MI, Italia, Milano, Lombardia 20125, ITA"
2723010000000.0,NH Milano Grand Hotel Verdi,IT,Milan,45.4814923,9.192023,"Via Melchiorre Gioia, 8, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
2731600000000.0,Hotel Berna,IT,Milan,45.4826692,9.2034371,"Via Napo Torriani, 18, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
2774550000000.0,Sina The Gray,IT,Milan,45.4655368,9.1914986,"Galleria Ciro Fontana, 3, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
2817500000000.0,Nhow Milan,IT,Milan,45.4510425,9.1606536,"Via Tortona, 35, 20144 Milano MI, Italia, Milano, Lombardia 20144, ITA"
2826090000000.0,TownHouse 33,IT,Milan,45.4693349,9.2142383,"Via Carlo Goldoni, 33, 20129 Milano MI, Italia, Milano, Lombardia 20129, ITA"
2997890000000.0,Starhotels Anderson,IT,Milan,45.4852549,9.2069501,"Piazza Luigi di Savoia, 20, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
3066610000000.0,Hotel La Spezia Gruppo MiniHotel,IT,Milan,45.4408963,9.1728003,"Via Spezia, 25, 20142 Milano MI, Italia, Milano, Lombardia 20142, ITA"
3075200000000.0,Best Western Plus Hotel Felice Casati,IT,Milan,45.4787357,9.2041131,"Via Felice Casati, 18, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
3118150000000.0,Atahotel Linea Uno,IT,Milan,45.50054,9.2208089,"Viale Monza, 139, 20127 Milano MI, Italia, Milano, Lombardia 20127, ITA"
3135330000000.0,Room Mate Giulia,IT,Milan,45.4651371,9.1895249,"Via Silvio Pellico, 2, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
3178280000000.0,Hotel Romana Residence,IT,Milan,45.4572218,9.1937008,"Corso di Porta Romana, 64, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
3393020000000.0,TownHouse 12,IT,Milan,45.4844028,9.1673528,"Piazza Gerusalemme, 20154 Milano MI, Italia, Milano, Lombardia 20154, ITA"
