Id,Name,Country,City,Latitude,Longitude,Address
3135330000000.0,St James Court A Taj Hotel London,GB,London,51.4986732,-0.1376867,"40 Buckingham Gate, London, SW1E 6BS, United Kingdom, London, England SW1E 6BS, GBR"
3143920000000.0,Grange Buckingham Hotel,GB,London,51.5196124,-0.1239628,"39 Bedford Place, London, WC1B 5JT, United Kingdom, London, England WC1B 5JT, GBR"
3169690000000.0,The Justin James Hotel,GB,London,51.4202661,-0.211268,"43 Worple Road, London, SW19 4JZ, United Kingdom, London, England SW19 4JZ, GBR"
3178280000000.0,Crowne Plaza London Kensington,GB,London,51.495179,-0.183827,"100 Cromwell Road, London, SW7 4ER, United Kingdom, London, England SW7 4ER, GBR"
3221230000000.0,DoubleTree by Hilton London West End,GB,London,51.5201065,-0.1221393,"90 Southampton Row, London, WC1A 2QP, United Kingdom, London, England WC1A 2QP, GBR"
3264180000000.0,Grange Clarendon Hotel,GB,London,51.5197933,-0.1241844,"34 Bedford Place, London, WC1B 5JR, United Kingdom, London, England WC1B 5JR, GBR"
3272770000000.0,The Athenaeum,GB,London,51.504716,-0.1475618,"116 Piccadilly, London, W1J 7BJ, United Kingdom, London, England W1J 7BJ, GBR"
3289940000000.0,The Stafford London,GB,London,51.5059087,-0.1403795,"18a St James's Place, London, SW1A 1, United Kingdom, London, England SW1A 1, GBR"
3298530000000.0,The Exhibitionist Hotel,GB,London,51.4947754,-0.177789,"8 Queensberry Place, London, SW7 2EA, United Kingdom, London, England SW7 2EA, GBR"
3307120000000.0,The Hoxton Shoreditch,GB,London,51.5255136,-0.082927,"81 Great Eastern Street, London, EC2A 3HU, United Kingdom, London, England EC2A 3HU, GBR"
3332890000000.0,Montcalm Royal London House City of London,GB,London,51.5218066,-0.0856081,"22-25 Finsbury Square, London, EC2A 1, United Kingdom, London, England EC2A 1, GBR"
3358660000000.0,Conrad London St James,GB,London,51.4993927,-0.1329128,"22-28 Broadway, London, SW1H 0, United Kingdom, London, England SW1H 0, GBR"
3410200000000.0,Britannia International Hotel Canary Wharf,GB,London,51.5019097,-0.0232208,"163 Marsh Wall, London, E14 9SJ, United Kingdom, London, England E14 9SJ, GBR"
3418790000000.0,Radisson Blu Edwardian Grafton,GB,London,51.5241386,-0.1380807,"5 Fitzroy Court, London, W1T 5, United Kingdom, London, England W1T 5, GBR"
1726580000000.0,The Wellesley Knightsbridge a Luxury Collection Hotel London,GB,London,51.502485,-0.1539265,"11 Knightsbridge, London, SW1X 7LY, United Kingdom, London, England SW1X 7LY, GBR"
1735170000000.0,Apex Temple Court Hotel,GB,London,51.5137335,-0.1087512,"Serjeant's Inn, London, EC4Y 1, United Kingdom, London, England EC4Y 1, GBR"
1760940000000.0,St Paul s Hotel,GB,London,51.4934752,-0.2153256,"153 Hammersmith Road, London, W6 7BT, United Kingdom, London, England W6 7BT, GBR"
1846840000000.0,Hyatt Regency London The Churchill,GB,London,51.5156471,-0.1572443,"22 Portman Square, London, W1U 8, United Kingdom, London, England W1U 8, GBR"
1872610000000.0,DoubleTree by Hilton London Ealing,GB,London,51.511521,-0.290706,"Hanger Lane, London, W5 3, United Kingdom, London, England W5 3, GBR"
1881200000000.0,Hilton London Bankside,GB,London,51.5056956,-0.101525,"4 Great Suffolk Street, London, SE1 0UG, United Kingdom, London, England SE1 0UG, GBR"
1906970000000.0,Park Plaza Westminster Bridge London,GB,London,51.5009609,-0.1165913,"200 Westminster Bridge Road, London, SE1 7UT, United Kingdom, London, England SE1 7UT, GBR"
1967100000000.0,Courthouse Hotel London,GB,London,51.5143624,-0.1394483,"W1F 7HL, London, England, United Kingdom, London, England W1F 7HL, GBR"
1992860000000.0,Holiday Inn London Brent Cross,GB,London,51.5731061,-0.2233332,"Tilling Road, London, NW2 1, United Kingdom, London, England NW2 1, GBR"
2010040000000.0,The Pillar Hotel,GB,London,51.583236,-0.216868,"15 Brent Street, London, NW4 2, United Kingdom, London, England NW4 2, GBR"
2070170000000.0,Holiday Inn London Camden Lock,GB,London,51.5404555,-0.1460833,"30 Jamestown Road, London, NW1 7, United Kingdom, London, England NW1 7, GBR"
2087350000000.0,The Bailey s Hotel London,GB,London,51.4938733,-0.1824963,"144 Gloucester Road, London, SW7 4, United Kingdom, London, England SW7 4, GBR"
2113120000000.0,Hotel Xenia Autograph Collection,GB,London,51.4946905,-0.1910197,"159 Cromwell Road, London, SW5 0TQ, United Kingdom, London, England SW5 0TQ, GBR"
2147480000000.0,Le Meridien Piccadilly,GB,London,51.5094835,-0.1362538,"19 Piccadilly, London, W1J 0LA, United Kingdom, London, England W1J 0LA, GBR"
2173250000000.0,The Abbey Court Notting Hill,GB,London,51.5101401,-0.1968951,"20 Pembridge Gardens, London, W2 4DU, United Kingdom, London, England W2 4DU, GBR"
2190430000000.0,My Bloomsbury,GB,London,51.5188555,-0.1319172,"10 Bayley Street, London, WC1B 3HB, United Kingdom, London, England WC1B 3HB, GBR"
